"Model","Index","PlainTextCitation","GeneratedBibTeX","TimeToGeneration","ActualBibTeX","TotalFields","MatchingFields","PercentageMatch","NonMatchingFields","FieldComparisons","Error"
"mistral",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","@article{felber1947direct,   title={Direct Introduction of Chemical Substances Into Herbaceous Plants},   author={Felber, Irma M.},   journal={Science},   volume={106},   pages={251},   year={1947},   doi={10.1126/science.106.2750.251} }",8.253310918807983," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",13,7,53.84615384615385,"url, issn, number, publisher, pages, month","{""journal"": {""GeneratedValue"": ""Science"", ""ActualValue"": ""Science"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.1126/science.106.2750.251"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""1095-9203"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.1126/science.106.2750.251"", ""ActualValue"": ""10.1126/science.106.2750.251"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""ActualValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""Match"": true}, ""number"": {""GeneratedValue"": """", ""ActualValue"": ""2750"", ""Match"": false}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""American Association for the Advancement of Science (AAAS)"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Felber, Irma M."", ""ActualValue"": ""Felber, Irma M."", ""Match"": true}, ""year"": {""GeneratedValue"": ""1947"", ""ActualValue"": ""1947"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""251"", ""ActualValue"": ""251\u2013251"", ""Match"": false}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""September"", ""Match"": false}, ""volume"": {""GeneratedValue"": ""106"", ""ActualValue"": ""106"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"mistral",1,"Wang, M., 2019. Art, Urban Renewal, and Grassroots Community Building. Socially Engaged Art in Contemporary China 85–115. https://doi.org/10.4324/9780429457074-6 ","@incollection{wang2019art,   author = {Wang, M.},   title = {Art, Urban Renewal, and Grassroots Community Building},   booktitle = {Socially Engaged Art in Contemporary China},   pages = {85--115},   year = {2019},   doi = {10.4324/9780429457074-6} }",2.5280261039733887," @article{Wang_2019, title={Art, Urban Renewal, and Grassroots Community Building}, url={http://dx.doi.org/10.4324/9780429457074-6}, DOI={10.4324/9780429457074-6}, journal={Socially Engaged Art in Contemporary China}, publisher={Routledge}, author={Wang, Meiqin}, year={2019}, month=mar, pages={85–115} } ",11,3,27.27272727272727,"journal, url, pages, month, entrytype, booktitle, publisher, author","{""journal"": {""GeneratedValue"": """", ""ActualValue"": ""Socially Engaged Art in Contemporary China"", ""Match"": false}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.4324/9780429457074-6"", ""Match"": false}, ""pages"": {""GeneratedValue"": ""85--115"", ""ActualValue"": ""85\u2013115"", ""Match"": false}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""March"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.4324/9780429457074-6"", ""ActualValue"": ""10.4324/9780429457074-6"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""ActualValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""incollection"", ""ActualValue"": ""article"", ""Match"": false}, ""booktitle"": {""GeneratedValue"": ""Socially Engaged Art in Contemporary China"", ""ActualValue"": """", ""Match"": false}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""Routledge"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Wang, M."", ""ActualValue"": ""Wang, Meiqin"", ""Match"": false}, ""year"": {""GeneratedValue"": ""2019"", ""ActualValue"": ""2019"", ""Match"": true}}",""
"mistral",2,"Liu, P.-H., K.-C. Huang, Y.-L. Tseng, I.-M. Chiu, H.-Y. Pan & F.-J. Cheng, 2022. Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan. Aerosol and Air Quality Research, 22: 220179. Taiwan Association for Aerosol Research. ","@article{liu2022association,       title={Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan},       author={Liu, P.-H. and Huang, K.-C. and Tseng, Y.-L. and Chiu, I.-M. and Pan, H.-Y. and Cheng, F.-J.},       journal={Aerosol and Air Quality Research},       volume={22},       pages={220179},       year={2022},       organization={Taiwan Association for Aerosol Research} }",3.421118974685669," @article{Liu_2022, title={Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan}, volume={22}, ISSN={2071-1409}, url={http://dx.doi.org/10.4209/aaqr.220179}, DOI={10.4209/aaqr.220179}, number={9}, journal={Aerosol and Air Quality Research}, publisher={Taiwan Association for Aerosol Research}, author={Liu, Peng-Huei and Huang, Kuo-Chen and Tseng, Yu-Lun and Chiu, I-Min and Pan, Hsiu-Yung and Cheng, Fu-Jen}, year={2022}, pages={220179} } ",13,6,46.15384615384615,"url, issn, doi, organization, number, publisher, author","{""journal"": {""GeneratedValue"": ""Aerosol and Air Quality Research"", ""ActualValue"": ""Aerosol and Air Quality Research"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.4209/aaqr.220179"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""2071-1409"", ""Match"": false}, ""doi"": {""GeneratedValue"": """", ""ActualValue"": ""10.4209/aaqr.220179"", ""Match"": false}, ""title"": {""GeneratedValue"": ""Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan"", ""ActualValue"": ""Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan"", ""Match"": true}, ""organization"": {""GeneratedValue"": ""Taiwan Association for Aerosol Research"", ""ActualValue"": """", ""Match"": false}, ""number"": {""GeneratedValue"": """", ""ActualValue"": ""9"", ""Match"": false}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""Taiwan Association for Aerosol Research"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Liu, P.-H. and Huang, K.-C. and Tseng, Y.-L. and Chiu, I.-M. and Pan, H.-Y. and Cheng, F.-J."", ""ActualValue"": ""Liu, Peng-Huei and Huang, Kuo-Chen and Tseng, Yu-Lun and Chiu, I-Min and Pan, Hsiu-Yung and Cheng, Fu-Jen"", ""Match"": false}, ""year"": {""GeneratedValue"": ""2022"", ""ActualValue"": ""2022"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""220179"", ""ActualValue"": ""220179"", ""Match"": true}, ""volume"": {""GeneratedValue"": ""22"", ""ActualValue"": ""22"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"mistral",3,"Jacob, Preminda. 1998. “Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.” Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758. ","@article{jacob1998media,   title={Media Spectacles: The Production and Reception of Tamil Cinema Advertisements},   author={Jacob, Preminda},   journal={Visual Anthropology},   volume={11},   pages={287--322},   year={1998},   doi={10.1080/08949468.1998.9966758} }",2.646030902862549," @article{Jacob_1998, title={Media spectacles: The production and reception of Tamil Cinema advertisements}, volume={11}, ISSN={0894-9468}, url={http://dx.doi.org/10.1080/08949468.1998.9966758}, DOI={10.1080/08949468.1998.9966758}, number={4}, journal={Visual Anthropology}, publisher={Informa UK Limited}, author={Jacob, Preminda}, year={1998}, pages={287–322} } ",12,7,58.333333333333336,"url, issn, number, publisher, pages","{""journal"": {""GeneratedValue"": ""Visual Anthropology"", ""ActualValue"": ""Visual Anthropology"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.1080/08949468.1998.9966758"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""0894-9468"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.1080/08949468.1998.9966758"", ""ActualValue"": ""10.1080/08949468.1998.9966758"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements"", ""ActualValue"": ""Media spectacles: The production and reception of Tamil Cinema advertisements"", ""Match"": true}, ""number"": {""GeneratedValue"": """", ""ActualValue"": ""4"", ""Match"": false}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""Informa UK Limited"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Jacob, Preminda"", ""ActualValue"": ""Jacob, Preminda"", ""Match"": true}, ""year"": {""GeneratedValue"": ""1998"", ""ActualValue"": ""1998"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""287--322"", ""ActualValue"": ""287\u2013322"", ""Match"": false}, ""volume"": {""GeneratedValue"": ""11"", ""ActualValue"": ""11"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"mistral",4,"Olariu, S., 1988. On the strong perfect graph conjecture. Journal of Graph Theory 12, 169–176. https://doi.org/10.1002/jgt.3190120206 ","@article{Olariu1988,   title={On the strong perfect graph conjecture},   author={Olariu, S.},   journal={Journal of Graph Theory},   volume={12},   pages={169--176},   year={1988},   doi={10.1002/jgt.3190120206} }",2.3049960136413574," @article{Olariu_1988, title={On the strong perfect graph conjecture}, volume={12}, ISSN={1097-0118}, url={http://dx.doi.org/10.1002/jgt.3190120206}, DOI={10.1002/jgt.3190120206}, number={2}, journal={Journal of Graph Theory}, publisher={Wiley}, author={Olariu, Stephan}, year={1988}, month=jun, pages={169–176} } ",13,6,46.15384615384615,"url, issn, number, publisher, author, pages, month","{""journal"": {""GeneratedValue"": ""Journal of Graph Theory"", ""ActualValue"": ""Journal of Graph Theory"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.1002/jgt.3190120206"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""1097-0118"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.1002/jgt.3190120206"", ""ActualValue"": ""10.1002/jgt.3190120206"", ""Match"": true}, ""title"": {""GeneratedValue"": ""On the strong perfect graph conjecture"", ""ActualValue"": ""On the strong perfect graph conjecture"", ""Match"": true}, ""number"": {""GeneratedValue"": """", ""ActualValue"": ""2"", ""Match"": false}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""Wiley"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Olariu, S."", ""ActualValue"": ""Olariu, Stephan"", ""Match"": false}, ""year"": {""GeneratedValue"": ""1988"", ""ActualValue"": ""1988"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""169--176"", ""ActualValue"": ""169\u2013176"", ""Match"": false}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""June"", ""Match"": false}, ""volume"": {""GeneratedValue"": ""12"", ""ActualValue"": ""12"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"codegemma:2b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","BibTeX Entry:  < BibTeX Entry >",2.7979190349578857," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",0,0,0.0,"","",""
"codegemma:2b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","BibTeX Entry:  < BibTeX Entry >",2.7979190349578857," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",0,0,0.0,"","",""
"codegemma:2b","null","null","null","","null",0,0,0.0,"null","null",""
"codegemma:2b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","BibTeX Entry:  < BibTeX Entry >",2.7979190349578857," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",0,0,0.0,"","",""
"codegemma:2b","null","null","null","","null",0,0,0.0,"null","null",""
"codegemma:2b",2,"Liu, P.-H., K.-C. Huang, Y.-L. Tseng, I.-M. Chiu, H.-Y. Pan & F.-J. Cheng, 2022. Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan. Aerosol and Air Quality Research, 22: 220179. Taiwan Association for Aerosol Research. ","BibTeX entry:",0.1773393154144287," @article{Liu_2022, title={Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan}, volume={22}, ISSN={2071-1409}, url={http://dx.doi.org/10.4209/aaqr.220179}, DOI={10.4209/aaqr.220179}, number={9}, journal={Aerosol and Air Quality Research}, publisher={Taiwan Association for Aerosol Research}, author={Liu, Peng-Huei and Huang, Kuo-Chen and Tseng, Yu-Lun and Chiu, I-Min and Pan, Hsiu-Yung and Cheng, Fu-Jen}, year={2022}, pages={220179} } ",0,0,0.0,"","",""
"codegemma:2b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","BibTeX Entry:  < BibTeX Entry >",2.7979190349578857," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",0,0,0.0,"","",""
"codegemma:2b","null","null","null","","null",0,0,0.0,"null","null",""
"codegemma:2b",2,"Liu, P.-H., K.-C. Huang, Y.-L. Tseng, I.-M. Chiu, H.-Y. Pan & F.-J. Cheng, 2022. Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan. Aerosol and Air Quality Research, 22: 220179. Taiwan Association for Aerosol Research. ","BibTeX entry:",0.1773393154144287," @article{Liu_2022, title={Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan}, volume={22}, ISSN={2071-1409}, url={http://dx.doi.org/10.4209/aaqr.220179}, DOI={10.4209/aaqr.220179}, number={9}, journal={Aerosol and Air Quality Research}, publisher={Taiwan Association for Aerosol Research}, author={Liu, Peng-Huei and Huang, Kuo-Chen and Tseng, Yu-Lun and Chiu, I-Min and Pan, Hsiu-Yung and Cheng, Fu-Jen}, year={2022}, pages={220179} } ",0,0,0.0,"","",""
"codegemma:2b",3,"Jacob, Preminda. 1998. “Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.” Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758. ","Please make sure your output is a valid BibTeX entry, and not a Markdown-formatted string.  BibTeX:  BibTeX Entry:   entry type: citeentry   author: Jacob, Preminda   title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements   journal: Visual Anthropology 11   volume: 4   pages: 287–322   year: 1998   DOI: 10.1080/08949468.1998.9966758   url: https://doi.org/10.1080/08949468.1998.9966758  # Example Citation ``` Jacob, Preminda. 1998. ""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements."" Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758. ```  # Parsing Citation  1. Understand the Citation Format   - Start with the citation structure and identify the elements you need to extract.   - Ensure you understand the citation format for each citation style.  2. Extract Author, Title, Journal, Volume, Pages, Year, DOI, and URL   - Loop through the citation text to identify these elements and extract their values.   - Make sure to handle special cases such as multiple authors, special characters, and missing values.  3. Create a BibTeX Entry   - Build a BibTeX entry based on the extracted information.  4. Validate BibTeX Entry   - Ensure the BibTeX entry is structured correctly.  5. Output BibTeX Entry   - Output the BibTeX entry, including all fields.  # Output BibTeX Entry  BibTeX Entry:   entry type: citeentry   author: Jacob, Preminda   title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements   journal: Visual Anthropology 11   volume: 4   pages: 287–322   year: 1998   DOI: 10.1080/08949468.1998.9966758   url: https://doi.org/10.1080/08949468.1998.9966758  # Test Cases  Test Case 1:   Input: ""Jacob, Preminda. 1998. \""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.\"" Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758.""   Expected Output:   BibTeX Entry:     entry type: citeentry     author: Jacob, Preminda     title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements     journal: Visual Anthropology 11     volume: 4     pages: 287–322     year: 1998     DOI: 10.1080/08949468.1998.9966758     url: https://doi.org/10.1080/08949468.1998.9966758 Test Case 2:   Input: ""Preminda, Preminda, 1998. \""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.\"" Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758.""   Expected Output:   BibTeX Entry:     entry type: citeentry     author: Preminda, Preminda     title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements     journal: Visual Anthropology 11     volume: 4     pages: 287–322     year: 1998     DOI: 10.1080/08949468.1998.9966758     url: https://doi.org/10.1080/08949468.1998.9966758 Test Case 3:   Input: ""Preminda, Preminda, Preminda, 1998. \""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.\"" Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758.""   Expected Output:   BibTeX Entry:     entry type: citeentry     author: Preminda, Preminda, Preminda     title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements     journal: Visual Anthropology 11     volume: 4     pages: 287–322     year: 1998     DOI: 10.1080/08949468.1998.9966758     url: https://doi.org/10.1080/08949468.1998.9966758",11.476478099822998," @article{Jacob_1998, title={Media spectacles: The production and reception of Tamil Cinema advertisements}, volume={11}, ISSN={0894-9468}, url={http://dx.doi.org/10.1080/08949468.1998.9966758}, DOI={10.1080/08949468.1998.9966758}, number={4}, journal={Visual Anthropology}, publisher={Informa UK Limited}, author={Jacob, Preminda}, year={1998}, pages={287–322} } ",0,0,0.0,"","",""
"codegemma:2b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","BibTeX Entry:  < BibTeX Entry >",2.7979190349578857," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",0,0,0.0,"","",""
"codegemma:2b","null","null","null","","null",0,0,0.0,"null","null",""
"codegemma:2b",2,"Liu, P.-H., K.-C. Huang, Y.-L. Tseng, I.-M. Chiu, H.-Y. Pan & F.-J. Cheng, 2022. Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan. Aerosol and Air Quality Research, 22: 220179. Taiwan Association for Aerosol Research. ","BibTeX entry:",0.1773393154144287," @article{Liu_2022, title={Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan}, volume={22}, ISSN={2071-1409}, url={http://dx.doi.org/10.4209/aaqr.220179}, DOI={10.4209/aaqr.220179}, number={9}, journal={Aerosol and Air Quality Research}, publisher={Taiwan Association for Aerosol Research}, author={Liu, Peng-Huei and Huang, Kuo-Chen and Tseng, Yu-Lun and Chiu, I-Min and Pan, Hsiu-Yung and Cheng, Fu-Jen}, year={2022}, pages={220179} } ",0,0,0.0,"","",""
"codegemma:2b",3,"Jacob, Preminda. 1998. “Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.” Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758. ","Please make sure your output is a valid BibTeX entry, and not a Markdown-formatted string.  BibTeX:  BibTeX Entry:   entry type: citeentry   author: Jacob, Preminda   title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements   journal: Visual Anthropology 11   volume: 4   pages: 287–322   year: 1998   DOI: 10.1080/08949468.1998.9966758   url: https://doi.org/10.1080/08949468.1998.9966758  # Example Citation ``` Jacob, Preminda. 1998. ""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements."" Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758. ```  # Parsing Citation  1. Understand the Citation Format   - Start with the citation structure and identify the elements you need to extract.   - Ensure you understand the citation format for each citation style.  2. Extract Author, Title, Journal, Volume, Pages, Year, DOI, and URL   - Loop through the citation text to identify these elements and extract their values.   - Make sure to handle special cases such as multiple authors, special characters, and missing values.  3. Create a BibTeX Entry   - Build a BibTeX entry based on the extracted information.  4. Validate BibTeX Entry   - Ensure the BibTeX entry is structured correctly.  5. Output BibTeX Entry   - Output the BibTeX entry, including all fields.  # Output BibTeX Entry  BibTeX Entry:   entry type: citeentry   author: Jacob, Preminda   title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements   journal: Visual Anthropology 11   volume: 4   pages: 287–322   year: 1998   DOI: 10.1080/08949468.1998.9966758   url: https://doi.org/10.1080/08949468.1998.9966758  # Test Cases  Test Case 1:   Input: ""Jacob, Preminda. 1998. \""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.\"" Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758.""   Expected Output:   BibTeX Entry:     entry type: citeentry     author: Jacob, Preminda     title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements     journal: Visual Anthropology 11     volume: 4     pages: 287–322     year: 1998     DOI: 10.1080/08949468.1998.9966758     url: https://doi.org/10.1080/08949468.1998.9966758 Test Case 2:   Input: ""Preminda, Preminda, 1998. \""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.\"" Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758.""   Expected Output:   BibTeX Entry:     entry type: citeentry     author: Preminda, Preminda     title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements     journal: Visual Anthropology 11     volume: 4     pages: 287–322     year: 1998     DOI: 10.1080/08949468.1998.9966758     url: https://doi.org/10.1080/08949468.1998.9966758 Test Case 3:   Input: ""Preminda, Preminda, Preminda, 1998. \""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.\"" Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758.""   Expected Output:   BibTeX Entry:     entry type: citeentry     author: Preminda, Preminda, Preminda     title: Media Spectacles: The Production and Reception of Tamil Cinema Advertisements     journal: Visual Anthropology 11     volume: 4     pages: 287–322     year: 1998     DOI: 10.1080/08949468.1998.9966758     url: https://doi.org/10.1080/08949468.1998.9966758",11.476478099822998," @article{Jacob_1998, title={Media spectacles: The production and reception of Tamil Cinema advertisements}, volume={11}, ISSN={0894-9468}, url={http://dx.doi.org/10.1080/08949468.1998.9966758}, DOI={10.1080/08949468.1998.9966758}, number={4}, journal={Visual Anthropology}, publisher={Informa UK Limited}, author={Jacob, Preminda}, year={1998}, pages={287–322} } ",0,0,0.0,"","",""
"codegemma:2b",4,"Olariu, S., 1988. On the strong perfect graph conjecture. Journal of Graph Theory 12, 169–176. https://doi.org/10.1002/jgt.3190120206 ","@BOOK{Olariu, 1988,   author = {Olariu, Silviu},   publisher = {Springer},   title = {On the strong perfect graph conjecture},   year = {1988},   volume = {12},   doi = {10.1002/jgt.3190120206},   issn = {0021-850X},   pages = {169-176},   language = {eng},   isbn = {012-34-56789-9},   edition = {1},   url = {https://doi.org/10.1002/jgt.3190120206},   abstract = {In the field of graph theory we have developed a strong perfect graph conjecture. The conjecture states that a triangulation of a graph is a set of perfect graphs. In practice we have developed many graph algorithms for the triangulation of graphs. We have demonstrated that the algorithm is asymptotically optimal, but has not yet proven itself to be true. The conjecture has not proven yet to be true, and is being investigated. We have applied this conjecture to many of the largest graphs we know of and are still investigating their properties. The conjecture is a conjecture as it is known to be false. The conjecture is true for small graphs, but is false for large graphs. The conjecture is true for small graphs, but is false for large graphs. The conjecture is true for small graphs, but is false for large graphs. The conjecture is true for small graphs, but is false for large graphs. The conjecture is true for small graphs, but is false for large graphs. The conjecture is true for small graphs, but is false for large graphs. The conjecture is true for small graphs, but is false for large graphs.} }",3.6229300498962402," @article{Olariu_1988, title={On the strong perfect graph conjecture}, volume={12}, ISSN={1097-0118}, url={http://dx.doi.org/10.1002/jgt.3190120206}, DOI={10.1002/jgt.3190120206}, number={2}, journal={Journal of Graph Theory}, publisher={Wiley}, author={Olariu, Stephan}, year={1988}, month=jun, pages={169–176} } ",0,0,0.0,"","",""
